,sgns_rand_pinit2,sgns_rand_pinit2,sgns_rand_pinit1-rev,sgns_rand_pinit2-rev,sgns_svd,sgns_svd,sgns_rand_pinit2-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1-rev,sgns_rand_pinit3-rev,sgns_rand_pinit3,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit3,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit1,sgns_rand_pinit2,sgns_svd,sgns_svd,sgns_rand_pinit1-rev,sgns_rand_pinit1,sgns_rand_pinit2,sgns_rand_pinit1
smith,0.072367145833415303,0.00211350612399408,0.17819437155800888,0.17667296789730647,0.20122780456824807,0.2049064622995137,0.0025211577107766558,0.16442426926420117,0.070760751455659299,0.071387646777840486,0.17645852263228623,0.0025487726393836896,0.0027180512692130954,0.17600605341623576,0.070319946485497664,0.069883593218724949,0.072080531393074576,0.17649476322418989,0.0025581235198320895,0.072052816051356938,0.071223312168324449,0.16579848201158254,0.20370379047288623,0.072148769746258279,0.0028106995870618157,0.070767747284614768,0.17697265564597098,0.16498709438724213
"smith,",0.061746286420364171,0.0020963614104210215,0.15910300068673999,0.15816307004364838,0.16099451056838354,0.16314184530221998,0.0024151225529067677,0.15599876789464029,0.063876286884932965,0.060366675110137158,0.17733765390524159,0.0024758169790904949,0.0023764405744116646,0.15605469525830451,0.062443481819624447,0.062003760149243137,0.060809161845632898,0.17705534057134531,0.0028572547373502122,0.063916267429507179,0.062947757616666267,0.15639795143121893,0.16332094823835563,0.047404404443393888,0.0024793294402968291,0.062175169156640009,0.17740006481458193,0.15600876705432387
snow,0.068807279921484943,0.0024428442240678194,0.15447882754444409,0.15446863156050572,0.17414940862662021,0.17522999107047721,0.0022476741588618454,0.15629661699253805,0.067726001406921865,0.069517641633825455,0.181487489180155,0.0025503537501760931,0.0024791952669427353,0.15274953192263241,0.068225754976274144,0.069024878196112249,0.069387814610586407,0.18098095112559842,0.0029732129397186391,0.068856681193054214,0.06926065955180416,0.15747134447532007,0.17439043608533167,0.056691504681616767,0.002147623513444219,0.069756903966351702,0.18285362205958178,0.15704902184049185
so,0.046388761506478526,0.001361264542308338,0.089053746584560445,0.089166198782595907,0.097883254116566731,0.10067615546234876,0.0016431637354801243,0.083515244838690883,0.047503808977806483,0.043900514137015456,0.089505426488492024,0.0016312931011893683,0.0015413788513451987,0.087814465847351642,0.044967589267982278,0.045202932195195111,0.043988839601756924,0.090614325449347444,0.0014853877741670685,0.048039893714324822,0.045318387697816598,0.083372240605726899,0.099465075702496852,0.042634290028210398,0.0015885019655433874,0.045213422917531831,0.089859312257415169,0.083811299297116171
"so,",0.074651361050796172,0.0020782569988893052,0.17039762953680404,0.17145814229797884,0.18899542113250789,0.18948239625399099,0.0023020808980033225,0.17262642871566425,0.075702750154564624,0.075432272679603285,0.20110755257469726,0.0033265195856261309,0.0027557884344180383,0.1713807685917188,0.074465267020741743,0.076487191726651527,0.073494155653247129,0.19558975370712084,0.0033569800399179117,0.076100810349838399,0.075150714150691633,0.17396052586010757,0.187931460439272,0.067065512887708234,0.0025161537404140288,0.076822052869004676,0.19701285252627865,0.17901766298536403
so-called,0.06852542854907695,0.002809681607337966,0.1889515778972285,0.1861918843680227,0.19287758874910255,0.19265909621475608,0.0025071775788156891,0.19050251824539144,0.067708782403952394,0.068815910916844691,0.21948838114491354,0.0029377345914629593,0.0028666247799054023,0.18633427639029176,0.067315216282762935,0.068153048067241095,0.067898994833830884,0.21850342204075079,0.0031562613308456777,0.06732126109972425,0.066742838741884358,0.18988563822136728,0.19415486787186842,0.067855582161320926,0.0028347410321545308,0.067627392076462289,0.21763182862385,0.19257080557391404
soccer,0.060954983126326523,0.001999495767162851,0.17767679459311791,0.17737735652528619,0.18844060674927732,0.18561221077061463,0.0023857935460706026,0.17203809539168902,0.06096878697728092,0.059801541039178896,0.19392524543453893,0.0023168727657824073,0.0026782855923922488,0.18071285385271818,0.061417016332823593,0.060287977425603212,0.061149718285460342,0.19254914060738726,0.0023766571332179964,0.062027626790169266,0.062326154317963178,0.17270058734346339,0.18571983745281972,0.059156731682052377,0.0023102176229110594,0.060695443231716939,0.19519357054613251,0.17185947016142122
social,0.057064097816308612,0.0014279306846352036,0.099807088276897438,0.09889323409287698,0.1109688900624497,0.11140757469693696,0.0016832705544889137,0.09582893916944113,0.055924744859116582,0.057952274385406399,0.11325742161111518,0.0015297983959062789,0.0017776381805341135,0.098439024351434923,0.057370288844410533,0.056706813801149614,0.058603520256871211,0.11241942682450856,0.0015449714919349988,0.057761500585100878,0.059222389478009396,0.095218654706352934,0.11208198792993795,0.043020689343415408,0.001751890068277584,0.058436479170050792,0.11255495757988943,0.09609087896342372
socialist,0.060467069800585249,0.0018368656390735927,0.14485567981774794,0.14584881353866741,0.15855812661285384,0.1594386357651808,0.0019012196337521159,0.14027216060860015,0.059718056063875591,0.060293140732779027,0.16223859003231533,0.0024729952795814469,0.0020545781084340131,0.14427026971785528,0.060443116084716753,0.05977683572024961,0.060976857096102233,0.15742345972044247,0.0023974651111163814,0.060790169684617923,0.061608266328525896,0.14456110489089369,0.15767226814122182,0.054888225399049584,0.0018998768369420382,0.060651123286712183,0.1598597105433146,0.14614964478340531
society,0.058230824446023677,0.0014025300311207856,0.11596383594700754,0.11568778374421884,0.12425562610881069,0.12444256225188055,0.0018397206646937336,0.10279940355898964,0.057513924260625515,0.058036412780798852,0.11245304990420812,0.0020098230577796361,0.0020446267249617511,0.11436334343609078,0.058140292888244516,0.057575209253062365,0.05893552558413373,0.11215488377931571,0.001943090030927519,0.058780586954240155,0.059458768351255409,0.10280892705091527,0.12373670590252928,0.048229978820876984,0.0017702041842341254,0.058674330057564283,0.11250086102316581,0.10292628859518882
"society,",0.055523885737611689,0.0020718869953448849,0.18499323887451868,0.18508790675612041,0.20221474332501865,0.20233472689058574,0.0020203383715765577,0.18348478880024399,0.055693143438220849,0.05448470402905492,0.19598611130720522,0.0027516335592104868,0.0023705446033898125,0.18430711133387767,0.05624805475527872,0.05461076435161516,0.056095004789682545,0.19172763604122556,0.0031639088259910464,0.058222281140083765,0.058821745722840379,0.18536592778543448,0.2018103852258577,0.05433281607551721,0.0021017744776978819,0.05679854066087886,0.19335573973572584,0.18701793047878679
society.,0.055156418005466223,0.0016722707563303629,0.18934288624871265,0.18839915989149292,0.18530684676894416,0.18794664917914439,0.0020272061462826008,0.16837941544063562,0.054475279683610323,0.053895027402568352,0.19577939853162318,0.0024960348463108906,0.0022431587504549988,0.18649760752103739,0.055212528636974456,0.053179937669822097,0.056186989168770185,0.19389195872368026,0.0024414479740402228,0.055620198124110787,0.056574236548124879,0.16907378805068274,0.18817432534387413,0.057913234255241974,0.0025586673663586801,0.054213716735062256,0.1955485167746297,0.16990245629084777
soft,0.065194404105403114,0.0023472341133302654,0.17346161259313542,0.17203279588909826,0.1787106146177625,0.17463347491863734,0.0024762850115718216,0.1689172282097664,0.065878498171651256,0.068935352398839966,0.1991163752294357,0.0030406460551766212,0.0029573403418611255,0.17316025443758787,0.067632345580055486,0.069236500643398813,0.067289526126061538,0.20283951971571978,0.002933145199248699,0.065163442151722428,0.067260275021653215,0.16775752406327316,0.17546386706430461,0.06124920905552389,0.0023738671758370966,0.068560755414545094,0.20259778150900642,0.16627983043207184
software,0.062460147645744479,0.0020401059091497142,0.14743227467619691,0.14790055704050453,0.16210980712682554,0.16303725903696498,0.00219385711752762,0.14290692266317895,0.061150028616809626,0.061298198706446039,0.16137759449695444,0.0025795135147189674,0.002161670704363905,0.14705626595949717,0.060830802494484137,0.060135942236508977,0.062217213562237639,0.15897627200145059,0.0021950230692786565,0.064085073420736216,0.063608714371823694,0.14370120232114281,0.16208886066261841,0.050714407709164466,0.0020535883021428614,0.062753237806192019,0.15876490231739437,0.14500929142496388
soil,0.050808439192642663,0.0024218061211940256,0.15537272288384918,0.15847006534509578,0.16886089570476659,0.16972288467992125,0.0021784384880154661,0.15971637491444368,0.050780996189278449,0.050942253469516641,0.16873149208484761,0.0032904849413262216,0.0019863652043752289,0.15680249593400275,0.050494866446231579,0.051250381064061878,0.050517354307532125,0.17015349199673691,0.0024208438712607361,0.050621733214330278,0.050539469509010004,0.15788232454909479,0.16639550508335255,0.052575237359895,0.0023481832165935801,0.051156956290819733,0.16733328432442607,0.15855985233837566
solar,0.062728435459515897,0.0020609962642963442,0.18778540957104228,0.18634081809499448,0.19011690835572737,0.18944031989036259,0.0024887117128785663,0.16952520778310065,0.061704679405342411,0.062836085191887547,0.19978402610974821,0.0022979288122213504,0.0024528711632570976,0.18657901880863159,0.061994516985623416,0.062230973692393277,0.062549752111374812,0.19836626466428842,0.0025249503833861819,0.063236830798350518,0.06312789511044925,0.16771742074341345,0.18970619036603342,0.057204380556387435,0.0023410045377888489,0.062783085661474725,0.19612699088457641,0.17064063240226102
sold,0.048677437124857281,0.0011624892780878193,0.097329233634318002,0.097482515923765667,0.1144306461071658,0.11498529282722403,0.0015058522056804469,0.097426653191614254,0.047464375739262321,0.048693598331278842,0.10335565276142478,0.001719784258392365,0.0014860448353563038,0.096214109329121,0.048876163409127593,0.047591468247058955,0.050068015827532619,0.1043035979961221,0.0017225003068065403,0.048481223780100224,0.049653354955223827,0.09644915644651042,0.11467733563051208,0.041370809789559648,0.0014477174845409779,0.048281438280785682,0.1040607780694881,0.095680331522391193
soldier,0.072126818226453615,0.0020094338589502492,0.17170676444234501,0.17191774587929987,0.19566483306158078,0.19618312781745939,0.0024902231638617156,0.18224596896920464,0.071907825270866477,0.070629363641254495,0.1899049180059984,0.0028759747748825504,0.0023744678172920031,0.17172459510207017,0.071638599942146275,0.070711514607243897,0.07194134275190911,0.19157294345231823,0.0026391062845069202,0.072411912544452006,0.072142328427698743,0.1801870515102878,0.1962525888243668,0.061138782030279892,0.0023328235845307965,0.070810231752008068,0.18925571318937295,0.18204639771612574
soldiers,0.067155248652038591,0.0017969526626453458,0.15939112291118207,0.15875808782013867,0.16475508255517812,0.16595235974263234,0.0020725598542703505,0.15627755158759404,0.065421779834034743,0.068601728218612545,0.17855306927760983,0.0028187223780474779,0.002270220930879252,0.15716541156964359,0.064080379833626244,0.067056271779259879,0.0656929158402072,0.17831014726887606,0.0029469771560391989,0.066020037256735664,0.064795910158156,0.15912802844673535,0.16658836287261547,0.055728897937034727,0.0022995977462819672,0.067227400042498831,0.18174578180326506,0.15618822479837591
sole,0.071278126399021868,0.0022828060506925318,0.20838418104816192,0.20475608151819047,0.21391492758493114,0.21260826657586551,0.0024573071248819023,0.19080420372163653,0.068767025393765335,0.071488649527383319,0.21711510941486944,0.0027165890793634517,0.0024560741537803521,0.20274060730322352,0.06776531498450622,0.068880059655848092,0.070109503907013981,0.21630797592067352,0.0028093099363881713,0.068502102439129353,0.067509162575189907,0.1915112025651049,0.21511715234936246,0.078009908059427646,0.0029026774395509714,0.068463466278324003,0.21906409298872287,0.19135149776707794
solid,0.088751343040461061,0.0020691185943596535,0.18502099605392153,0.18624325389681384,0.19486061678684963,0.19466853762827607,0.0025680321746920365,0.19822005497453343,0.08796419309283332,0.085584668373508976,0.22310893427344503,0.0025656766864530223,0.0023689790358784046,0.18581697880713044,0.085343925583036495,0.08468803094844024,0.085972437374777444,0.22493220118867119,0.0027229232578990237,0.086961158301756769,0.084453375359043847,0.19572990325687012,0.19263369164905231,0.053984283935528121,0.0026051726068703207,0.083722568106350148,0.2226838049023967,0.19735094387729035
solo,0.064051528380662415,0.0020933231282986853,0.15706933055610173,0.15597804247385982,0.17841822715626221,0.175254320925471,0.0023628362344866316,0.16279183698324617,0.064953989959390168,0.063544207007163234,0.17871325493935863,0.0024927012770201706,0.0022056937496776063,0.15643415683751882,0.065162539607630188,0.064574868040076616,0.064327613345653734,0.17826339009739567,0.0025946939761867238,0.064406211571224392,0.064448163375768863,0.16455756703195423,0.17676782259845081,0.058634952559055376,0.0023475228217967326,0.063894895158585152,0.18019421866154017,0.16333867802535185
solution,0.066935135793004252,0.0019174964374532033,0.15751937158305218,0.15815468803344224,0.18854721415095566,0.18703914261553078,0.0024979478365402263,0.16722189273897869,0.068411560768174451,0.066929412975475056,0.18159029294353435,0.0025445716595348111,0.0026207690672462869,0.16005050488738148,0.067026299072814544,0.068632821561394164,0.065248019206689434,0.17974143001210563,0.0024605994133616305,0.067469965715254099,0.066344437883928853,0.1677044894348364,0.18487972546009857,0.062214491358016821,0.0025660839708109284,0.067318083478522861,0.17828662473273094,0.17124992298351893
some,0.050538531027163547,0.0011502175755033761,0.078720377349845605,0.079703088293631041,0.08609171610810773,0.085874457033851104,0.001315818091993548,0.071740031997362119,0.050767751693545082,0.050975602650288776,0.095909051354666985,0.0014434851422762129,0.0015517235194868473,0.078826672417341981,0.050962490627402768,0.051387283020516539,0.050740529417684033,0.096113144692004937,0.0016313465103012792,0.049428182980608248,0.049435510005424455,0.070233227811627885,0.084598683811462072,0.044770147015439798,0.0012967382485725709,0.049777183337908149,0.094595824520887772,0.071842620562273085
someone,0.052110258599581183,0.0015030089413190506,0.13927027322209784,0.13718751935301232,0.14749727991035178,0.14738848306950458,0.0017998051180372343,0.14092089105737238,0.052741780800152682,0.052912163178219229,0.15775421982703375,0.0022035915900764369,0.0020825881884202202,0.13896420989932301,0.0523741080019966,0.053270538918751109,0.052041836395317675,0.15756353252800148,0.002087937459003042,0.05200275560981038,0.051963930383284951,0.1406017996268033,0.14722085621638337,0.055990133983653045,0.0020985784543362529,0.052642018953442893,0.15795128928191271,0.14079007880055405
something,0.078629708817636312,0.0024412365218612342,0.16973348218361561,0.16931288672739386,0.18232838305199528,0.18223042801220868,0.0024399846930082125,0.19011655392169957,0.080573189733707973,0.076179300134992411,0.20126577215249331,0.0032964247218532083,0.0027647228623530751,0.17026459807309757,0.078914126293949671,0.078494175764295293,0.076889789370625961,0.20108596332615658,0.0034694942983065635,0.078782376454707759,0.07723738890043963,0.18766474494070307,0.18046595636306628,0.0592337674040605,0.0026285310609865942,0.076302851364452029,0.20003487319859048,0.19003251815636502
sometimes,0.069763905823376438,0.0021151634393167251,0.14073263781686851,0.14145934974359231,0.14758013199229336,0.15105735540868159,0.0023079457638034429,0.14501730691849724,0.069846216689574026,0.068891558372044193,0.17485218687387116,0.002246615978917732,0.0022382285591364681,0.13845566489990935,0.068719337736249941,0.06915262316381976,0.068670625466001112,0.17178440235217196,0.0023237094638698386,0.070788130558341988,0.069678027329925563,0.14882274918860916,0.14881337931492911,0.057636372260256974,0.002239634099202692,0.069808233813730691,0.17516119248189832,0.14766033897292097
somewhat,0.063587899511841406,0.0020718967976700586,0.18972814595031995,0.18722901800032765,0.20171956479711539,0.20144367708642152,0.0021098384344481191,0.18410985481383768,0.064215435523766073,0.064511140006302092,0.20525809808987294,0.0028165530571455655,0.0021859884785037087,0.18776859281017433,0.063977668320799541,0.065216251167650952,0.063526834592622206,0.202790484743119,0.0027845292936324872,0.065297431805161676,0.064943380424602903,0.18481820807325244,0.20104388800886774,0.053748342585742681,0.0021053553581426021,0.065713785876610253,0.20114794617349829,0.18750461854133937
son,0.055464039901688911,0.0017684491435814298,0.12254354746636076,0.12284408309660011,0.13249278005152676,0.13334830978607026,0.0018681371070945474,0.11030800012929109,0.054239824845056961,0.055303928888498111,0.13137735337662537,0.0019358098499432375,0.0017640108361054452,0.12085626454021514,0.053890373354786636,0.05378291654010503,0.055500263737737088,0.1310803003598372,0.0019938669331814873,0.056720321193422629,0.056241081333998078,0.10990131245012924,0.13346031732700503,0.054529182557927269,0.0019129158244787225,0.056111821865305278,0.13049309930546271,0.10968889612100108
"son,",0.057117379640204469,0.0022138889375743487,0.17442830365872519,0.17462427391190449,0.18380273451321028,0.1820502296901555,0.0023483441524033699,0.18233164885498432,0.057500725640362349,0.05702848178751363,0.20412320579866228,0.0026156178214100656,0.0025212870804305343,0.17710564662107542,0.059860586108550939,0.057586934357293118,0.05937187148156875,0.2052979399642274,0.0022904126200350428,0.057676059893700393,0.060011312796227401,0.18108123513598129,0.18175468082068702,0.063830327567965695,0.0020833116180549727,0.057481836123603469,0.20487049590783479,0.18067741149847383
song,0.051230562120234802,0.001600987619235994,0.093699795250489881,0.09427408379499147,0.10691546403602359,0.10739883135801354,0.0016945261448254589,0.090504050839412153,0.050634099402257937,0.051544359370649384,0.095096576161173618,0.0018166285556332484,0.0017561613541522414,0.093504537424200507,0.050973819477389104,0.051094610624302428,0.05148232848104084,0.095601401684955012,0.0018283939588907838,0.051193739030110041,0.051477681393530039,0.09071234627426239,0.10596710225884165,0.042695709872266563,0.001461760917557231,0.051311587931321956,0.096153367542166412,0.091703076024332808
"song,",0.06138643365942098,0.0019966893120030305,0.14815712425063343,0.14913239813461465,0.17740990180613281,0.17758679365887631,0.0023969058032324853,0.17051893458337541,0.062264675241740064,0.061655927866483773,0.17539312551333008,0.0021366898447520155,0.0024443140781816863,0.1485595064136831,0.061596969217584063,0.062388810945624096,0.060669791887595803,0.17546599969125432,0.0023553769828832394,0.062743973055682134,0.06200521305155593,0.17395362165620876,0.17593360723251816,0.065988332794166937,0.0022913393818008165,0.063110098847812712,0.17712003270325982,0.17198725479874433
song.,0.059853044740748707,0.0019676415729974472,0.1663347146873122,0.16713507640327374,0.17941411428918896,0.17642603859582273,0.0024419055579920634,0.16469866341950667,0.057808771379150858,0.061476904442645974,0.18309176364438373,0.0027379702359218161,0.0027155729086635327,0.16927514121693676,0.059433269215129481,0.05955992371181551,0.061514302217602235,0.17973545101756994,0.0024997125206096538,0.058469368185115944,0.059921392197768153,0.16652725513136235,0.17544146600751542,0.057655055719944559,0.0025079700287793383,0.059993349085445957,0.18114468715005316,0.16846882452616896
songs,0.0498626288721985,0.0015318430145759843,0.11624678847080905,0.11657701163158107,0.13108841603525567,0.13088063569622055,0.0019244219499722215,0.12178246431300921,0.051353806397999024,0.050524209090171746,0.13879426796414551,0.0018793586897367653,0.0020977463163220911,0.11487900615297875,0.050402421700511901,0.052162228531098531,0.049124143019102062,0.13905112448024526,0.0018803856074450787,0.051100358659806999,0.050307167881999404,0.12061919703413038,0.13029225536260336,0.05464449734168364,0.0017275257337054928,0.051623687981342425,0.1369529121180304,0.1230351105476909
"songs,",0.061850152888761722,0.0023042161206051626,0.16844710480732905,0.17052879543829458,0.1905201069912692,0.19254551675906773,0.0019613751231327692,0.17473774512607143,0.062756586077738596,0.062564604206091667,0.18910639477943447,0.0024502210960856141,0.0022728782184866514,0.16852569524179961,0.061831449812726813,0.063727800900348019,0.061360052114887487,0.18813362014298884,0.0028123599039949765,0.063626194983751883,0.062573713427415023,0.17616419603580258,0.1895808663280002,0.050700604789034709,0.001884118592703099,0.064347709902268124,0.18980984398163525,0.17522075190386455
sons,0.050247865427685778,0.0018853517709975787,0.12896649162475027,0.13063406976740899,0.14759617968955674,0.14973893004195593,0.0017371843915688912,0.13971216607999715,0.049562122894432292,0.051652109105814303,0.15018624327404118,0.0026048369481669331,0.0020360739530246308,0.12797084192442365,0.049850504291079956,0.050889225141732219,0.05078632230551694,0.14879356623504747,0.0022818503250283673,0.050701743407589706,0.051007545970986556,0.14092774936997376,0.14745926362944839,0.054298707725937256,0.0019368101873697974,0.051755706609769914,0.15207565153439973,0.13903039013637641
soon,0.064243480182051615,0.001647446691772525,0.12101817252754221,0.12106716262779982,0.12882084943897454,0.12721678344511234,0.0018584538165695719,0.10843146325024966,0.06413536331799552,0.063840352439058723,0.13995745183979247,0.0020975264145361994,0.0022428579639276469,0.12113083181568229,0.064249855459777239,0.063590924764816092,0.064553662330903872,0.14129937167334161,0.0021252541480965004,0.064880523832688053,0.064929361925471385,0.10880733849405444,0.12791311956118057,0.057262584216584811,0.0019282388247073845,0.063916163383340718,0.14106014374394071,0.10820849313846592
sort,0.08161097466241507,0.0024183058883618935,0.16636870042080021,0.16990111432695987,0.1792731647066742,0.18486751327954476,0.0025539517009067758,0.17561960961606637,0.079597290297641621,0.080572828080908265,0.19510108734740028,0.00316985791411728,0.0028834898852605484,0.16448355660836855,0.079616202866340857,0.078605697220788695,0.081843581770451812,0.19576824917916336,0.003052597903946519,0.081410894871354889,0.081445221884072661,0.17671535716898057,0.18219371535898365,0.061523823538589761,0.0026344302884063753,0.079701742886024496,0.19721360192824544,0.17427333743984352
sought,0.065058541758709731,0.0023483383849415285,0.14507938984773039,0.14641386735078787,0.16273460408219487,0.16452076705989416,0.0022249836394205857,0.16383104025834738,0.06606670675349946,0.065015449927029678,0.17871772128985319,0.0028558323259960661,0.0024439519073472527,0.14520756022264614,0.065082353601432108,0.065837958628018112,0.064164753633084048,0.17712737769328679,0.0026234317452252798,0.066321970832257215,0.065682202140985857,0.16354329782095678,0.16191187722248046,0.051188415764713335,0.0021452891550514108,0.066486706181094202,0.17521522571892123,0.1673825764892225
soul,0.062158528280571557,0.0020958696498497575,0.20441200312822072,0.20273085383720491,0.20854931228521922,0.20776030972797943,0.0023907306656484328,0.16611320942370966,0.061730763018646106,0.062025540611648777,0.20844524279786691,0.002830744052022327,0.0030713517628567777,0.20366476012155876,0.060858348669020512,0.061235389359598713,0.061541702516468733,0.20565267795852515,0.0026185607491131524,0.062609750340278159,0.062109331483486185,0.16808023334976951,0.20570815472962778,0.068412677158529056,0.0029581658734738614,0.061818855851171639,0.20716813257235356,0.16906338073099636
sound,0.068421598107755721,0.0016402177504973858,0.13037394592964846,0.12877949370486186,0.14023375155415796,0.14026349864390875,0.0021157854487495742,0.13017149971990516,0.067452917111216815,0.069738767504143651,0.15220977821913417,0.0021746290463587892,0.0020211145213946402,0.12858377090630813,0.06791976849265835,0.068806146313455385,0.068864528325218499,0.15226297781861531,0.0019357540206113022,0.066764244125651406,0.067017209550209511,0.13042418292687763,0.13982798783294492,0.055134224310446123,0.0021479336690390927,0.067916409044026294,0.15353879411394122,0.13012642625069515
sounds,0.06562588375493128,0.0020563509235735911,0.15731437847903562,0.15809453583812449,0.17385660540729841,0.17409374310628545,0.0024237416374962573,0.15230049133690893,0.064643610358194326,0.067225690397623383,0.17145358614132544,0.0021624409264895395,0.0021908698935719784,0.15727805381374882,0.06372334879651842,0.066240865223885392,0.064959547377544835,0.17118405995828367,0.0021025125682002654,0.066216613851276196,0.065588530904314712,0.1533129851835392,0.17311287560026334,0.067423609766414816,0.0022522896736043574,0.067681568056667474,0.17179535188714601,0.15311419483269362
soundtrack,0.058030113653756543,0.0015396151451081419,0.1745657437542999,0.17446310199188786,0.18519486918965,0.18722014027899214,0.0020077149191179977,0.19125800850416586,0.05894787660372014,0.056330219366984013,0.20731354314343187,0.0024194487073994075,0.0021712091350936102,0.170806011257843,0.056202921562066299,0.056747189208715687,0.055533663087783292,0.21005159059478695,0.0023190835047713909,0.057651540899241516,0.055348662523305059,0.19144734413666986,0.18546753391919746,0.058770705590667993,0.0018650606043421059,0.055424931482096818,0.21089875764802313,0.19105922464796032
source,0.070031947818112394,0.0021285156416942508,0.17353428237379909,0.17267976522000406,0.19031556017697904,0.18989632765695097,0.0026602668194565249,0.15716284557272275,0.070107213531074297,0.071749779756547949,0.17202222637087561,0.0026173566401231918,0.0031175012306640104,0.17119437257164305,0.06784265308780324,0.071907968695934965,0.068017512496854282,0.1757773330861,0.0025487985289056603,0.069385948245604956,0.067630461426236632,0.15709425821772172,0.19007272772078332,0.051472791756701275,0.0023424336026882653,0.071040359366443484,0.17411111614792496,0.15564166862252671
sources,0.060132844476897596,0.0018535228966645168,0.17585638064086351,0.17263914939077685,0.18937489899724547,0.18647285709568528,0.0025077132872128871,0.17310180661679175,0.060154664530008839,0.060942278735344635,0.18878199858032862,0.002507076328614688,0.0028209009732734769,0.17375004138528838,0.06152490863253246,0.06120496489392635,0.061687849713990439,0.18615459195831241,0.0026360820252475659,0.059991394673153287,0.061355718651919022,0.17472059543777518,0.18895535000106323,0.057145679414037587,0.0026548266910412233,0.060971250511877462,0.18578295417009416,0.17644240904250807
south,0.046418365088164104,0.0012422015866505598,0.084814453834009873,0.085264439314117313,0.098931083617685323,0.098024469953991056,0.0014285327043155327,0.077314747102983472,0.04728090591802625,0.047466377595415832,0.094717616389950132,0.0016240409644868725,0.0016489154625340952,0.085183392190855023,0.048147947840478489,0.048235599659099737,0.047459222536978762,0.094801984958578167,0.0014511911487622431,0.047331695745426838,0.048622167485902312,0.076703969556953466,0.097939013345077708,0.041895997603596968,0.0014779391790754604,0.048362775751530807,0.093785386870500309,0.076396694455311054
"south,",0.048278694850132808,0.0017076320837858816,0.15053394854189217,0.1501740270337234,0.16559415916289333,0.16674913425968596,0.0019715978701519976,0.15668305402393212,0.049036658686407941,0.047360036396322025,0.17092323692605027,0.0021376958357216536,0.0018229355555959836,0.15017424199680762,0.047194107227291449,0.047786115276986729,0.046643573121070481,0.17149860616645551,0.002164322790999651,0.048203457056582577,0.046572956823771938,0.15527421284031251,0.16688291759900298,0.069540528815321023,0.0021425233221813444,0.047096893389513839,0.17036087426806967,0.15608048108145089
south.,0.0669582748748484,0.0022986246694102208,0.19182225224132976,0.19313664857937052,0.20464121004020552,0.20290591273789316,0.0027226409708652755,0.18501601553082259,0.065879333510079463,0.06711294408023849,0.20889117246860955,0.0029426754943361333,0.0032507607856637755,0.19591580461938674,0.066001498818951565,0.066195055619595045,0.067042643472757901,0.2068823611913434,0.0030209514329390119,0.066712559266381199,0.067037013654402622,0.1853252067898935,0.20222794937729716,0.057956638862087795,0.0031291286793818651,0.066999522460273297,0.20718448742814299,0.18807132100391755
southeast,0.059843966704959284,0.0020030769863059739,0.15584591138565096,0.1551077054897041,0.17040563854039181,0.16920261891395516,0.0021006945359950402,0.16918769886440932,0.060838600271907128,0.061493401084520061,0.18525089615640755,0.0025684763850731818,0.002372186327826098,0.15564864456542371,0.060650208456084487,0.062274181476505208,0.059823771336106946,0.18189012469279775,0.0025604609397121836,0.063345521088150836,0.063367811581786393,0.17167634018514943,0.16831632462217117,0.05301786648203155,0.0021123189033628309,0.064391653029538198,0.18332352063932356,0.17152499279624833
southern,0.056594682853855938,0.0016648993922909749,0.10270138713081078,0.10223281929182415,0.12347780237850592,0.12199975314803047,0.0016393552130423705,0.09897819643880601,0.054979750279148365,0.057834673411174986,0.11071246836375281,0.0021347493946258789,0.001921712533904274,0.10188698553989717,0.056139260684878955,0.05610211788758912,0.057844289157687134,0.11028522712330247,0.0022876372630193931,0.056213107903882897,0.057302538840663608,0.10004212185592143,0.12360909693822142,0.043109756552890954,0.0017726834037038453,0.057104066472688064,0.11218596316222817,0.10112279131961277
southwest,0.064455224904666264,0.0018484206866751229,0.15373759831311684,0.15626331671115135,0.17735569234919213,0.17766494863997728,0.002021522645828,0.16517022238480128,0.064781508926160192,0.064326594404326087,0.17713378597863383,0.0025829989090709882,0.0024654626698282778,0.15575735143718439,0.066236382608980238,0.064241220775836938,0.066221233256926304,0.17707587223135413,0.0022139426114637928,0.065265333851334373,0.066633027118325638,0.1686531842058917,0.17548517445086798,0.069217686715636106,0.0021293108767345137,0.064620731090039962,0.17941449527964959,0.16608373238123053
soviet,0.051609348177410252,0.0013538742138259341,0.1144479359283177,0.11469812236552579,0.13768011648968648,0.13672123585729556,0.0014489968158987176,0.12576865203463561,0.052391957298747793,0.05236270112782071,0.12938283935218464,0.0017094112378180926,0.0016752839374445383,0.11544738639853247,0.051392135517363102,0.053202668311099766,0.050698861293205333,0.12919374322940647,0.0015719385987080781,0.052459736681977676,0.05160829330677108,0.12429252605530672,0.13593204566974582,0.049515976972831166,0.001546021347881954,0.052894468826798824,0.12774354933056475,0.12567185320471763
