,sgns_rand_pinit3,sgns_rand_pinit2,sgns_rand_pinit2
,sgns_rand_pinit4,sgns_rand_pinit3,sgns_rand_pinit4
,,,
17-year-old,0.99999999999999978,0.99999982118606567,0.99999982118606567
17.1,0.99999999999999989,1.0000002384185791,1.0000002384185791
17.2,1.0000000000000002,0.99999988079071045,0.99999988079071045
17.3,0.99999999999999967,1,1
17.4,0.99999999999999989,1,1
17.5,0.99999999999999967,0.99999988079071045,0.99999988079071045
17.6,1,1,1
17.8,1.0000000000000002,1.0000002384185791,1.0000002384185791
17.9,0.99999999999999956,1,1
170,0.99999999999999978,1,1
1700,1.0000000000000004,1,1
1700s,1,1.0000001192092896,1.0000001192092896
1701,0.99999999999999978,1,1
1702,0.99999999999999944,1.0000001192092896,1.0000001192092896
1703,1.0000000000000002,0.9999997615814209,0.9999997615814209
1704,1.0000000000000004,1,1
1705,0.99999999999999978,1.0000002384185791,1.0000002384185791
1706,0.99999999999999989,1,1
1707,0.99999999999999956,0.99999982118606567,0.99999982118606567
1708,0.99999999999999989,0.99999982118606567,0.99999982118606567
1709,0.99999999999999956,0.99999994039535522,0.99999994039535522
171,1.0000000000000002,1,1
1710,1,1,1
1711,0.99999999999999978,0.99999988079071045,0.99999988079071045
1712,1.0000000000000004,0.99999988079071045,0.99999988079071045
1713,1.0000000000000002,0.99999988079071045,0.99999988079071045
1714,0.99999999999999967,0.99999988079071045,0.99999988079071045
1715,1.0000000000000004,0.99999988079071045,0.99999988079071045
1716,1.0000000000000004,1,1
1717,1,1.0000001192092896,1.0000001192092896
1718,0.99999999999999956,1,1
1719,0.99999999999999922,0.99999988079071045,0.99999988079071045
172,0.99999999999999989,0.99999994039535522,0.99999994039535522
1720,1.0000000000000004,1,1
1721,1,1,1
1722,1.0000000000000009,0.99999988079071045,0.99999988079071045
1723,0.99999999999999956,1.0000002384185791,1.0000002384185791
1724,1,0.99999988079071045,0.99999988079071045
1725,0.99999999999999967,0.99999988079071045,0.99999988079071045
1726,1,1.0000002384185791,1.0000002384185791
1727,1.0000000000000004,1.0000002384185791,1.0000002384185791
1728,0.99999999999999922,0.99999988079071045,0.99999988079071045
1729,1,0.99999964237213135,0.99999964237213135
173,1.0000000000000004,0.99999994039535522,0.99999994039535522
1730,1.0000000000000002,1,1
1731,1,1.0000001192092896,1.0000001192092896
1732,0.99999999999999978,0.99999994039535522,0.99999994039535522
1733,0.99999999999999978,1,1
1734,0.99999999999999978,1.0000002384185791,1.0000002384185791
1735,0.99999999999999989,0.99999988079071045,0.99999988079071045
1736,0.99999999999999978,1.0000002384185791,1.0000002384185791
1737,1.0000000000000004,1.0000001192092896,1.0000001192092896
1738,1,1,1
1739,1,1,1
174,1.0000000000000004,1.0000001192092896,1.0000001192092896
1740,1,1,1
1741,1.0000000000000007,1.0000001192092896,1.0000001192092896
1742,1.0000000000000007,1,1
1743,0.99999999999999978,0.99999988079071045,0.99999988079071045
1744,1,0.99999994039535522,0.99999994039535522
1745,0.99999999999999978,1,1
1746,1,1,1
1747,0.99999999999999956,1,1
1748,1,1.0000001192092896,1.0000001192092896
1749,0.99999999999999956,1,1
175,1,1.0000001192092896,1.0000001192092896
1750,1.0000000000000002,1.0000001192092896,1.0000001192092896
1751,1,1.0000002384185791,1.0000002384185791
1752,1.0000000000000004,1.0000001192092896,1.0000001192092896
1753,1.0000000000000002,1,1
1754,1,1.0000001192092896,1.0000001192092896
1755,1.0000000000000002,0.99999988079071045,0.99999988079071045
1756,0.99999999999999933,1.0000001192092896,1.0000001192092896
1757,1,0.99999994039535522,0.99999994039535522
1758,1.0000000000000002,1,1
1759,0.99999999999999967,1,1
176,0.99999999999999956,1,1
1760,0.99999999999999956,1,1
1761,1.0000000000000004,1,1
1762,1.0000000000000002,1,1
1763,1,1.0000001192092896,1.0000001192092896
1764,1,1.0000001192092896,1.0000001192092896
1765,1.0000000000000004,1,1
1766,0.99999999999999978,1.0000001192092896,1.0000001192092896
1767,1,1,1
1768,0.99999999999999944,0.99999988079071045,0.99999988079071045
1769,1,1,1
177,1,0.99999988079071045,0.99999988079071045
1770,1,1.0000001192092896,1.0000001192092896
1770s,1,1.0000002384185791,1.0000002384185791
1771,0.99999999999999956,0.99999988079071045,0.99999988079071045
1772,0.99999999999999956,1.0000001192092896,1.0000001192092896
1773,1.0000000000000002,1,1
1774,1.0000000000000004,0.99999988079071045,0.99999988079071045
1775,1.0000000000000002,1,1
1776,1.0000000000000002,1,1
1777,1.0000000000000002,1,1
1778,1.0000000000000004,1.0000001192092896,1.0000001192092896
1779,1.0000000000000004,0.99999988079071045,0.99999988079071045
178,0.99999999999999978,0.99999994039535522,0.99999994039535522
1780,0.99999999999999967,0.99999988079071045,0.99999988079071045
1780s,1,0.99999982118606567,0.99999982118606567
1781,0.99999999999999978,1.0000001192092896,1.0000001192092896
1782,1,0.9999997615814209,0.9999997615814209
1783,1.0000000000000002,0.99999994039535522,0.99999994039535522
1784,1.0000000000000004,1.0000001192092896,1.0000001192092896
1785,0.99999999999999978,0.99999982118606567,0.99999982118606567
1786,1.0000000000000002,1.0000001192092896,1.0000001192092896
1787,0.99999999999999989,0.99999994039535522,0.99999994039535522
1788,1,1.0000001192092896,1.0000001192092896
1789,1.0000000000000002,1.0000002384185791,1.0000002384185791
179,0.99999999999999956,1.0000001192092896,1.0000001192092896
1790,1,0.99999982118606567,0.99999982118606567
1790s,1.0000000000000007,0.99999988079071045,0.99999988079071045
1791,0.99999999999999978,0.99999994039535522,0.99999994039535522
1792,1,0.99999994039535522,0.99999994039535522
1793,1,0.99999994039535522,0.99999994039535522
1794,1.0000000000000002,0.99999970197677612,0.99999970197677612
1795,0.99999999999999978,1,1
1796,0.99999999999999989,1,1
1797,1.0000000000000002,0.99999988079071045,0.99999988079071045
1798,1.0000000000000004,1,1
1799,1,1.0000001192092896,1.0000001192092896
17th,0.99999999999999933,1,1
17th-century,1.0000000000000002,0.99999988079071045,0.99999988079071045
18,1.0000000000000004,1,1
"18,000",0.99999999999999956,1,1
18-hole,1,1,1
18-month,1,1,1
18-year-old,1.0000000000000002,1,1
18.1,0.99999999999999978,1,1
18.2,0.99999999999999967,0.99999982118606567,0.99999982118606567
18.3,0.99999999999999956,0.99999994039535522,0.99999994039535522
18.4,1,1.0000002384185791,1.0000002384185791
18.5,1,1.0000001192092896,1.0000001192092896
18.6,1.0000000000000002,0.99999988079071045,0.99999988079071045
18.7,1.0000000000000002,1.0000002384185791,1.0000002384185791
18.8,1.0000000000000002,0.99999994039535522,0.99999994039535522
18.9,1,1,1
180,0.99999999999999956,1.0000001192092896,1.0000001192092896
"180,000",0.99999999999999989,0.99999988079071045,0.99999988079071045
1800,1.0000000000000004,1,1
1800s,0.99999999999999967,1.0000001192092896,1.0000001192092896
1801,0.99999999999999967,1.0000002384185791,1.0000002384185791
1802,1.0000000000000002,1.0000001192092896,1.0000001192092896
1803,1,1,1
1804,1.0000000000000002,0.99999988079071045,0.99999988079071045
1805,1.0000000000000002,0.99999988079071045,0.99999988079071045
1806,0.99999999999999967,1.0000002384185791,1.0000002384185791
1807,0.99999999999999956,1,1
1808,0.99999999999999956,0.99999988079071045,0.99999988079071045
1809,1,0.99999988079071045,0.99999988079071045
181,0.99999999999999989,1.0000002384185791,1.0000002384185791
1810,1.0000000000000002,1,1
1811,0.99999999999999989,0.99999988079071045,0.99999988079071045
1812,0.99999999999999978,0.99999994039535522,0.99999994039535522
1813,0.99999999999999944,1,1
1814,0.99999999999999989,0.99999994039535522,0.99999994039535522
1815,1,1,1
1816,0.99999999999999933,1.0000002384185791,1.0000002384185791
1817,1,0.99999988079071045,0.99999988079071045
1818,0.99999999999999978,0.9999997615814209,0.9999997615814209
1819,0.99999999999999978,1,1
182,1.0000000000000002,0.99999994039535522,0.99999994039535522
1820,0.99999999999999978,1,1
1820s,1.0000000000000002,1,1
1821,0.99999999999999989,0.99999982118606567,0.99999982118606567
1822,0.99999999999999956,1,1
1823,1.0000000000000004,0.99999994039535522,0.99999994039535522
1824,0.99999999999999978,1,1
1825,1,1.0000001192092896,1.0000001192092896
1826,1.0000000000000007,1.0000001192092896,1.0000001192092896
1827,1,1,1
1828,0.99999999999999933,0.99999988079071045,0.99999988079071045
1829,1.0000000000000004,1,1
183,1,0.99999988079071045,0.99999988079071045
1830,0.99999999999999978,1.0000001192092896,1.0000001192092896
1830s,0.99999999999999989,0.99999994039535522,0.99999994039535522
1831,1.0000000000000004,1.0000002384185791,1.0000002384185791
1832,1.0000000000000002,1.0000002384185791,1.0000002384185791
1833,1.0000000000000004,1.0000003576278687,1.0000003576278687
1834,1.0000000000000002,0.99999988079071045,0.99999988079071045
1835,1,1.0000001192092896,1.0000001192092896
1836,1,1,1
1837,0.99999999999999978,0.9999997615814209,0.9999997615814209
1838,1,0.9999997615814209,0.9999997615814209
1839,0.99999999999999967,1.0000001192092896,1.0000001192092896
184,0.99999999999999989,1,1
1840,1.0000000000000004,1,1
1840s,1.0000000000000004,1.0000002384185791,1.0000002384185791
1841,1,1.0000001192092896,1.0000001192092896
1842,0.99999999999999978,1,1
1843,0.99999999999999967,1,1
1844,1,1,1
1845,1,0.99999988079071045,0.99999988079071045
1846,0.99999999999999978,1,1
1847,1.0000000000000004,1,1
1848,1,1.0000002384185791,1.0000002384185791
1849,1.0000000000000004,1,1
185,1,0.99999982118606567,0.99999982118606567
1850,1,0.99999982118606567,0.99999982118606567
1850s,0.99999999999999978,1,1
1851,1.0000000000000004,1,1
1852,1.0000000000000002,1.0000001192092896,1.0000001192092896
1853,0.99999999999999978,1,1
1854,0.99999999999999944,1.0000001192092896,1.0000001192092896
1855,0.99999999999999978,0.99999988079071045,0.99999988079071045
1856,0.99999999999999978,1,1
1857,1,0.99999988079071045,0.99999988079071045
1858,0.99999999999999978,1.0000001192092896,1.0000001192092896
1859,0.99999999999999989,0.99999994039535522,0.99999994039535522
186,0.99999999999999956,0.99999994039535522,0.99999994039535522
1860,1.0000000000000004,1.0000002384185791,1.0000002384185791
1860s,0.99999999999999989,1,1
1861,0.99999999999999978,1.0000002384185791,1.0000002384185791
1862,1,0.99999994039535522,0.99999994039535522
1863,1,1.0000002384185791,1.0000002384185791
1864,1,0.99999988079071045,0.99999988079071045
1865,0.99999999999999978,1,1
1866,1.0000000000000004,1.0000001192092896,1.0000001192092896
1867,0.99999999999999956,1.0000001192092896,1.0000001192092896
1868,1,0.99999988079071045,0.99999988079071045
1869,1.0000000000000004,1.0000002384185791,1.0000002384185791
187,1,1,1
1870,1.0000000000000004,1.0000002384185791,1.0000002384185791
1870s,1.0000000000000004,1,1
1871,1,0.99999994039535522,0.99999994039535522
1872,1.0000000000000002,0.99999982118606567,0.99999982118606567
1873,1,0.99999988079071045,0.99999988079071045
1874,1,1,1
1875,1,0.99999994039535522,0.99999994039535522
1876,0.99999999999999978,1.0000001192092896,1.0000001192092896
1877,0.99999999999999978,0.99999994039535522,0.99999994039535522
1878,1,1.0000002384185791,1.0000002384185791
1879,1,1.0000001192092896,1.0000001192092896
188,1,0.99999994039535522,0.99999994039535522
1880,1,0.99999994039535522,0.99999994039535522
1880s,1.0000000000000004,1,1
1881,1.0000000000000004,1.0000002384185791,1.0000002384185791
1882,0.99999999999999967,1,1
1883,1.0000000000000004,1,1
1884,0.99999999999999978,0.99999964237213135,0.99999964237213135
1885,1,1.0000001192092896,1.0000001192092896
1886,1.0000000000000002,1,1
1887,1,1,1
1888,1.0000000000000002,1.0000001192092896,1.0000001192092896
1889,0.99999999999999922,1.0000001192092896,1.0000001192092896
189,1,1,1
1890,0.99999999999999989,0.9999997615814209,0.9999997615814209
1890s,1.0000000000000004,0.9999997615814209,0.9999997615814209
1891,1,1.0000002384185791,1.0000002384185791
1892,0.99999999999999978,0.99999982118606567,0.99999982118606567
1893,0.99999999999999956,1,1
1894,1,1,1
1895,1,1,1
1896,0.99999999999999978,1,1
1897,1,1,1
1898,0.99999999999999967,0.99999988079071045,0.99999988079071045
1899,0.99999999999999967,1,1
18km,1,0.99999994039535522,0.99999994039535522
18th,0.99999999999999989,1,1
18th-century,0.99999999999999978,1.0000002384185791,1.0000002384185791
19,0.99999999999999956,1.0000001192092896,1.0000001192092896
"19,000",1,1,1
19-year-old,1.0000000000000002,1.0000001192092896,1.0000001192092896
19.1,0.99999999999999978,1,1
19.2,0.99999999999999978,0.99999982118606567,0.99999982118606567
19.3,1.0000000000000002,1,1
19.4,1.0000000000000004,0.99999994039535522,0.99999994039535522
19.5,1,1,1
19.7,1,0.99999994039535522,0.99999994039535522
19.8,1,1,1
19.9,1.0000000000000002,0.99999988079071045,0.99999988079071045
190,1.0000000000000002,1,1
1900,1.0000000000000002,0.99999994039535522,0.99999994039535522
1900s,0.99999999999999978,1,1
1901,1,1,1
1902,0.99999999999999989,1,1
1903,0.99999999999999989,0.99999988079071045,0.99999988079071045
1904,1.0000000000000002,1.0000001192092896,1.0000001192092896
1905,0.99999999999999978,0.99999994039535522,0.99999994039535522
1906,1.0000000000000009,0.99999988079071045,0.99999988079071045
1907,0.99999999999999967,0.99999994039535522,0.99999994039535522
1908,0.99999999999999978,0.99999994039535522,0.99999994039535522
1909,0.99999999999999922,1.0000001192092896,1.0000001192092896
191,1.0000000000000007,0.99999994039535522,0.99999994039535522
1910,0.99999999999999978,1.0000003576278687,1.0000003576278687
1910s,0.99999999999999956,0.99999988079071045,0.99999988079071045
1911,0.99999999999999956,1,1
1912,0.99999999999999978,0.99999988079071045,0.99999988079071045
1913,1.0000000000000004,1,1
1914,1.0000000000000002,1,1
1915,0.99999999999999989,0.99999994039535522,0.99999994039535522
1916,1,0.99999994039535522,0.99999994039535522
1917,0.99999999999999967,1,1
1918,1.0000000000000002,1,1
1919,0.99999999999999989,1,1
192,1.0000000000000004,1,1
1920,0.99999999999999967,1,1
1920s,1.0000000000000004,0.99999988079071045,0.99999988079071045
1921,0.99999999999999956,1.0000001192092896,1.0000001192092896
1922,0.99999999999999978,1.0000002384185791,1.0000002384185791
1923,1.0000000000000004,1,1
1924,1.0000000000000004,1,1
1925,1,0.9999997615814209,0.9999997615814209
1926,1.0000000000000002,1,1
1927,0.99999999999999978,1,1
1928,1,1,1
1929,0.99999999999999978,1,1
193,1.0000000000000004,1,1
1930,1.0000000000000004,1.0000001192092896,1.0000001192092896
1930s,0.99999999999999956,0.99999988079071045,0.99999988079071045
1931,1.0000000000000004,0.99999988079071045,0.99999988079071045
1932,0.99999999999999933,0.99999988079071045,0.99999988079071045
1933,1.0000000000000004,1,1
1934,0.99999999999999978,1,1
1935,0.99999999999999989,1.0000002384185791,1.0000002384185791
1936,1,1.0000001192092896,1.0000001192092896
1937,1,1,1
1938,1,0.99999994039535522,0.99999994039535522
1939,1,1.0000001192092896,1.0000001192092896
194,1,1,1
1940,0.99999999999999978,0.99999988079071045,0.99999988079071045
1940s,1.0000000000000004,1.0000001192092896,1.0000001192092896
1941,0.99999999999999978,1,1
1942,0.99999999999999944,1,1
1943,1.0000000000000002,1.0000001192092896,1.0000001192092896
1944,1.0000000000000004,0.99999988079071045,0.99999988079071045
1945,0.99999999999999956,1.0000001192092896,1.0000001192092896
1946,1.0000000000000002,1,1
194647,1.0000000000000004,0.99999994039535522,0.99999994039535522
1947,1.0000000000000007,1,1
194748,1.0000000000000004,1,1
1948,1,1,1
1949,0.99999999999999978,1,1
195,1.0000000000000002,1.0000001192092896,1.0000001192092896
1950,1,0.99999988079071045,0.99999988079071045
1950s,0.99999999999999911,1,1
1951,1,1,1
1952,1,0.99999988079071045,0.99999988079071045
1953,0.99999999999999989,0.99999988079071045,0.99999988079071045
1954,1,0.99999988079071045,0.99999988079071045
1955,0.99999999999999978,0.99999988079071045,0.99999988079071045
1956,1,0.99999982118606567,0.99999982118606567
1957,0.99999999999999944,1,1
195758,1,0.99999982118606567,0.99999982118606567
1958,0.99999999999999989,1,1
1959,1.0000000000000004,0.99999994039535522,0.99999994039535522
196,0.99999999999999989,0.99999988079071045,0.99999988079071045
1960,1.0000000000000002,1,1
196061,0.99999999999999956,1.0000002384185791,1.0000002384185791
1960s,1.0000000000000004,1,1
1961,1.0000000000000002,0.9999997615814209,0.9999997615814209
196162,1.0000000000000004,1,1
1962,0.99999999999999967,1,1
196263,1.0000000000000004,0.9999997615814209,0.9999997615814209
1963,1.0000000000000004,0.99999994039535522,0.99999994039535522
1964,1.0000000000000002,1,1
1965,1.0000000000000004,0.99999994039535522,0.99999994039535522
196566,0.99999999999999967,0.99999988079071045,0.99999988079071045
1966,1.0000000000000004,1,1
1967,0.99999999999999978,0.99999982118606567,0.99999982118606567
196768,0.99999999999999978,1.0000001192092896,1.0000001192092896
1968,0.99999999999999967,1.0000001192092896,1.0000001192092896
196869,0.99999999999999967,1.0000001192092896,1.0000001192092896
1969,1.0000000000000004,1.0000002384185791,1.0000002384185791
196970,0.99999999999999922,1,1
197,1,1.0000001192092896,1.0000001192092896
1970,0.99999999999999989,0.99999982118606567,0.99999982118606567
197071,1.0000000000000004,1,1
1970s,0.99999999999999989,0.99999988079071045,0.99999988079071045
1971,1,1.0000001192092896,1.0000001192092896
197172,0.99999999999999933,1,1
1972,1.0000000000000004,1.0000002384185791,1.0000002384185791
1973,1.0000000000000002,1.0000001192092896,1.0000001192092896
197374,1.0000000000000007,0.99999994039535522,0.99999994039535522
