rougher	surface	surface
film	film	film
play's	playing	players
play	town	theatre
game's	games	game's
game	gameplay	game
district's	village	county
district	students	students
park's	parks	parks
park	park	park
girl's	her	her
girl	girl	girl
firm's	company	company
firm	firm	firm
community's	communities	public
community	community	community
author's	writer	book
author	published	published
today's	of	of
today	owned	located
summer's	olympics	olympics
summer	subsidiary	album
day's	week	week
day	subsidiary	days
station's	stations	stations
station	station	station
agency's	agencies	agencies
agency	agency	agency
judge's	attorney	attorney
judge	court	court
area's	areas	areas
area	area	area
center's	centers	facilities
center	center	center
county's	counties	counties
county	county	county
child's	her	herself
child	child	child
region's	regions	regions
region	area	area
couple's	her	wedding
couple	his	married
committee's	committees	committees
committee	committee	committee
book's	books	stories
book	book	book
president's	presidential	presidential
president	district	president
area's	areas	areas
area	district	area
team's	teams	teams
team	season	season
university's	doctorate	faculty
university	university	university
band's	album	band's
band	album	band
project's	projects	projects
project	project	project
wife's	daughter	mother
wife	her	her
sheriff's	mp	commissioner
sheriff	county	county
network's	networks	networks
network	nbc	show
company's	companies	companies
company	company	company
girl's	boy	boy
girl	championships	her
project's	projects	projects
project	championships	project
play's	played	musical
play	championships	play
program's	programs	programs
program	championships	championship
father's	son	mother
father	his	his
community's	communities	communities
community	community	community
market's	markets	markets
market	affiliate	newscast
game's	games	games
game	gameplay	game
governor's	senate	senate
governor	governor	governor
band's	album	album
band	album	album
show's	aired	aired
show	episode	television
community's	communities	communities
community	community	community
governor's	senator	senate
governor	governor	governor
school's	college	education
school	school	school
band's	album	band's
band	album	album
person's	that	that
person	one's	one's
film's	films	films
film	film	film
play's	playing	team
play	senator	actor
program's	programs	programs
program	senator	coach
doctor's	her	doctors
doctor	doctor	doctor
hospital's	hospitals	pediatric
hospital	village	hospital
region's	regions	regions
region	village	region
everyone's	everybody	someone
everyone	village	it
town's	cdp	non-families
town	village	village
government's	governments	policy
government	government	government
court's	supreme	court's
court	court	court
everyone's	you	everybody
everyone	football	she
father's	son	his
father	he	he
week's	chart	weeks
week	teams	week
league's	season	season
league	league	league
agency's	agencies	agencies
agency	agency	agency
panel's	panels	panels
panel	!align="left	!align="left
wife's	daughter	her
wife	mother	father
company's	companies	company's
company	company	company
organization's	organizations	organizations
organization	organization	organization
woman's	her	her
woman	her	her
weekend's	weekends	network's
weekend	!align="left	!align="right
attorney's	judge	attorneys
attorney	attorney	attorney
party's	democratic	parties
party	party	party
union's	soviet	the
union	union	union
today's	the	the
today	schools	located
park's	parks	park's
park	park	park
month's	week	week
month	college	one-month
show's	aired	show's
show	show	show
coroner's	inquest	inquest
coroner	college	inquest
board's	department	department
board	appointed	parliament
nation's	nations	nations
nation	in	scotland
artist's	artists	artists
artist	his	painting
union's	soviet	organization
union	union	parliament
band's	album	bands
band	album	album
woman's	her	her
woman	her	her
weekend's	saturday	weekday
weekend	!align="left	!align="left
driver's	drivers	drivers
driver	drivers	car
band's	album	band's
band	album	album
jury's	defendants	judges
jury	!align="left	!align="left
nation's	nations	nations
nation	agencies	national
man's	her	her
man	him	man
doctor's	her	her
doctor	doctor	doctor
county's	counties	counties
county	county	county
week's	chart	chart
week	agencies	week
board's	trustees	committee
board	board	board
author's	writer	novelist
author	book	book
evening's	morning	newscast
evening	!align="left	!align="right
girl's	her	he's
girl	her	her
world's	championships	event
world	largest	largest
bank's	banks	banks
bank	bank	bank
patient's	patients	patients
patient	patient	patient
commission's	committee	committee
commission	commission	commission
book's	books	books
book	book	book
band's	album	bands
band	album	album
summer's	olympics	olympics
summer	elected	song
project's	projects	projects
project	committee	project
patient's	patients	symptoms
patient	patient	patients
area's	areas	areas
area	area	area
father's	mother	her
father	his	father
day's	days	days
day	directors	at
club's	league	club's
club	club	club
city's	town	the
city	city	city
play's	played	final
play	executive	theatre
attorney's	judge	prosecutor
attorney	attorney	attorney
tonight's	i'm	i'm
tonight	!align="left	!align="right
victim's	victims	victims
victim	genus	found
wife's	daughter	daughter
wife	genus	her
bill's	legislation	legislation
bill	genus	bill
game's	games	playoffs
game	gameplay	game
park's	located	parks
park	park	park
daughter's	wife	wife
daughter	her	her
wife's	daughter	daughter
wife	her	her
center's	campus	facility
center	center	center
jury's	defendants	prosecution
jury	!align="left	!align="right
tonight's	show	gonna
tonight	!align="left	!align="right
court's	courts	courts
court	court	supreme
society's	societies	societies
society	society	society
family's	species	species
family	born	born
league's	season	fa
league	league	league
boy's	girl	girl
boy	north	they
club's	league	club's
club	club	club
group's	groups	group's
group	north	group
jury's	verdict	prosecution
jury	!align="left	!align="right
governor's	senate	senate
governor	located	state
judge's	court	court's
judge	judge	judge
station's	stations	stations
station	broadcasting	station
state's	state's	the
state	state	state
baseball's	mlb	mlb
baseball	baseball	baseball
father's	mother	his
father	father	son
association's	associations	association's
association	association	association
woman's	her	her
woman	regions	her
family's	genus	family's
family	southern	family
father's	mother	his
father	father	son
center's	facility	university's
center	located	center
child's	her	her
child	child	child
president's	presidential	presidential
president	president	president
night's	nights	nights
night	midsummer	midsummer
weekend's	weekends	weekends
weekend	!align="left	!align="left
everyone's	doesn't	her
everyone	him	him
nation's	nations	the
nation	nation	nation
dollar's	currency	currency
dollar	!align="left	!align="right
system's	systems	systems
system	system	system
company's	company's	company's
company	company	company
driver's	drivers	drivers
driver	driver	driver
agency's	agencies	agencies
agency	agency	agency
firm's	firms	firms
firm	firm	firm
general's	gen	election
general	committee	served
administration's	departments	government
administration	committee	president
week's	chart	weeks
week	committee	week
author's	writer	writer
author	industries	published
judge's	court	court
judge	industries	judges
program's	programs	programs
program	program	program
group's	groups	the
group	industries	band
book's	published	comic
book	industries	how
season's	league	league
season	season	season
master's	master's	shakespeare
master	degree	university
bank's	banking	hsbc
bank	bank	bank
party's	democratic	socialist
party	party	party
school's	college	schools
school	school	school
tonight's	show	weekday
tonight	!align="left	!align="right
person's	person's	person's
person	person	person
park's	located	parks
park	park	park
show's	aired	airing
show	episode	episode
general's	served	the
general	she	officer
region's	regions	regions
region	region	located
bill's	amendment	amendment
bill	was	she
school's	schools	schools
school	school	school
county's	counties	counties
county	county	county
union's	soviet	soviet
union	union	union
board's	committee	trustees
board	board	board
night's	episode	episode
night	midsummer	midsummer
patient's	patients	patients
patient	patient	patient
organization's	organizations	organizations
organization	organization	organization
father's	son	brother
father	his	father
woman's	her	her
woman	her	her
weekend's	weekends	weekends
weekend	!align="left	!align="right
community's	communities	communities
community	films	community
game's	games	game's
game	gameplay	game
administration's	government	decisions
administration	films	president
association's	associations	associations
association	association	association
daughter's	married	her
daughter	her	daughter
agency's	agencies	agencies
agency	agency	agency
boy's	girl	your
boy	her	mother
project's	projects	projects
project	project	project
hospital's	hospitals	hospitals
hospital	hospital	hospital
today's	the	the
today	wife	city
victim's	victims	victims
victim	her	victim
family's	genus	genus
family	wife	father
company's	companies	companies
company	company	company
child's	parents	parents
child	child	child
victim's	victims	him
victim	victim	victim
husband's	non-families	26.2
husband	her	her
bank's	banks	loan
bank	financial	financial
book's	books	books
book	book	book
industry's	industries	industries
industry	industry	industry
person's	that	person's
person	one's	can
daughter's	wife	daughters
daughter	her	her
weekend's	saturday	weekday
weekend	!align="left	ballots
governor's	senate	secretary
governor	state	state
state's	federal	state's
state	league	state
station's	stations	stations
station	league	station
community's	communities	communities
community	league	community
program's	programs	programs
program	league	ncaa
government's	governments	government's
government	government	government
country's	countries	medals
country	government	government
judge's	court	attorney
judge	court	court
play's	playing	game
play	election	but
program's	programs	excellence
program	program	program
baseball's	mlb	mlb
baseball	baseball	league
person's	that	if
person	degree	psychology
council's	councils	council's
council	council	council
system's	systems	systems
system	doctorate	system
club's	league	clubs
club	club	club
coroner's	inquest	inquest
coroner	doctorate	inquest
association's	association's	associations
association	association	association
author's	writer	writer
author	communities	book
park's	park's	park's
park	park	park
boy's	girl	baby
boy	school	her
family's	genus	subfamily
family	communities	family
building's	buildings	roof
building	building	building
mayor's	mayoral	aldermen
mayor	attorney	senate
evening's	weekday	viewers
evening	!align="left	!align="right
government's	governments	authorities
government	government	government
school's	schools	students
school	school	school
court's	supreme	court's
court	court	court
child's	her	her
child	club	child
boy's	girl	girl
boy	club	his
county's	counties	counties
county	county	county
governor's	senate	senate
governor	club	he
victim's	victims	victims
victim	victim	victim
region's	regions	regions
region	region	region
park's	parks	park's
park	park	park
city's	town	cities
city	city	city
week's	chart	chart
week	show	show
president's	presidential	presidential
president	president	president
girl's	her	her
girl	her	her
couple's	her	marriage
couple	council	daughter
film's	films	films
film	film	film
governor's	senator	senate
governor	council	governor
mayor's	elected	senate
mayor	non-families	24.2
evening's	morning	afternoon
evening	!align="left	!align="right
couple's	his	his
couple	non-families	couples
center's	campus	the
center	non-families	7.6
band's	album	band's
band	non-families	album
mayor's	elected	by-election
mayor	programs	public
region's	regions	the
region	programs	areas
attorney's	judge	judge
attorney	programs	federal
doctor's	her	show's
doctor	programs	doctor
administration's	government	the
administration	programs	administration
church's	churches	church's
church	church	church
evening's	morning	sunday
evening	!align="left	!align="right
mother's	her	her
mother	her	father
university's	college	university's
university	university	university
week's	chart	oricon
week	at	week
author's	writer	essays
author	book	book
president's	presidential	presidential
president	president	president
judge's	attorney	judges
judge	court	court
community's	communities	communities
community	community	community
town's	village	railway
town	town	town
network's	networks	networks
network	network	news
town's	village	towns
town	town	town
party's	party's	party's
party	party	party
band's	album	band's
band	album	album
league's	season	league's
league	league	league
park's	avenue	park's
park	park	park
bank's	banks	banks
bank	banking	bank
son's	daughter	his
son	her	father
doctor's	her	her
doctor	doctor	doctor
father's	mother	his
father	father	father
president's	presidential	presidential
president	president	president
author's	writer	books
author	book	book
woman's	her	her
woman	her	woman
man's	her	him
man	man	man
family's	genus	species
family	he	family
author's	writer	writer
author	book	book
night's	morning	daytime
night	midsummer	night
boy's	girl	girl
boy	her	her
play's	played	matches
play	work	movie
father's	son	brother
father	his	son
building's	buildings	buildings
building	building	building
mayor's	elected	elected
mayor	organisation	council
committee's	committees	committees
committee	committee	committee
community's	communities	communities
community	organizations	community
driver's	drivers	drivers
driver	car	car
judge's	attorney	court's
judge	st	court
baseball's	mlb	mlb
baseball	st	baseball
game's	games	nintendo
game	gameplay	game
doctor's	her	her
doctor	st	doctor
jury's	defendants	prosecution
jury	!align="left	!align="right
victim's	victims	victims
victim	him	victim
world's	championships	women's
world	largest	largest
play's	played	their
play	him	episode
team's	championship	teams
team	season	season
jury's	verdict	defendant
jury	!align="left	!align="right
church's	churches	churches
church	church	church
today's	the	consumers
today	born	born
daughter's	her	her
daughter	daughter	daughter
group's	groups	groups
group	born	album
governor's	senate	judicial
governor	born	governor
industry's	industries	affiliates
industry	industry	industry
council's	elected	representatives
council	council	council
couple's	her	cbs
couple	markets	daughter
county's	counties	masovian
county	county	county
union's	soviet	affiliate
union	markets	union
hospital's	hospitals	hospitals
hospital	hospital	hospital
couple's	marriage	her
couple	singer	born
community's	communities	communities
community	born	born
general's	army	of
general	singer	served
county's	counties	counties
county	county	county
association's	associations	associations
association	association	association
artist's	artists	artists
artist	river	museum
doctor's	her	doctors
doctor	river	doctor
university's	doctorate	faculty
university	university	university
governor's	senate	senate
governor	river	river
evening's	morning	slot
evening	!align="left	ballots
show's	aired	airing
show	episode	starring
community's	communities	governmental
community	drivers	community
network's	networks	networks
network	nbc	television
week's	chart	weeks
week	drivers	episode
city's	located	cities
city	city	municipal
bill's	legislation	congressional
bill	bill	bill
everyone's	him	that
everyone	you	you
group's	groups	groups
group	band's	band's
week's	chart	chart
week	week	guess
hospital's	university	medical
hospital	hospital	hospital
family's	bachelor's	in
family	father	him
driver's	drivers	drivers
driver	rear	rear
book's	books	psychology
book	book	story
union's	university	university
union	union	soviet
president's	presidency	presidency
president	basketball	president
society's	societies	societies
society	society	society
station's	railway	stations
station	broadcasting	station
boy's	girl	girl
boy	basketball	boy
county's	counties	county's
county	county	county
building's	!align="left	ballots
building	facade	features
agency's	!align="left	!align="right
agency	show	television
month's	!align="left	!align="right
month	show	appearances
world's	!align="left	!align="left
world	show	show
jury's	!align="left	!align="right
jury	show	"i
year's	!align="left	!align="right
year	the	for
victim's	!align="left	!align="right
victim	panels	that
society's	!align="left	!align="left
society	society	research
family's	!align="left	!align="right
family	the	that
game's	!align="left	ballots
game	gameplay	game
country's	countries	the
country	government	government
day's	days	weekend
day	societies	day
government's	governments	government's
government	government	government
doctor's	her	her
doctor	doctor	doctor
governor's	senate	governors
governor	governor	governor
author's	writer	literary
author	story	book
dollar's	currency	currency
dollar	!align="left	!align="right
mother's	wife	her
mother	her	her
woman's	her	her
woman	girl	woman
center's	campus	campus
center	girl	center
nation's	nations	nations
nation	married	american
husband's	non-families	someone
husband	daughter	married
artist's	artists	artists
artist	married	artist
play's	league	league
play	married	actress
game's	games	gameplay
game	gameplay	game
person's	if	anyone
person	patients	person
world's	championships	women's
world	largest	cities
driver's	drivers	drivers
driver	car	car
jury's	defendants	prosecution
jury	!align="left	ballots
administration's	federal	federal
administration	medical	government
bank's	banks	banking
bank	bank	bank
everyone's	everything	her
everyone	her	think
area's	areas	the
area	area	area
family's	genus	subfamily
family	her	father's
team's	championship	season
team	season	team
dollar's	currency	currency
dollar	!align="left	!align="right
weekend's	saturday	sunday
weekend	!align="left	!align="right
program's	programs	programs
program	village	team
school's	schools	school's
school	school	school
jury's	defendants	defendants
jury	!align="left	!align="right
husband's	non-families	couples
husband	his	died
wife's	daughter	her
wife	died	died
network's	networks	networks
network	broadcast	broadcast
doctor's	her	evil
doctor	street	doctor
team's	teams	teams
team	season	league
night's	love	love
night	season	season
baseball's	pitcher	mlb
baseball	baseball	baseball
company's	companies	companies
company	games	company
book's	books	books
book	games	book
governor's	senate	legislature
governor	season	state
child's	!align="left	valid
child	that	that
building's	!align="left	ballots
building	building	building
bank's	!align="left	ballots
bank	court	financial
man's	!align="left	rejected
man	that	that
life's	!align="left	!align="left
life	trial	that
master's	master's	ph.d
master	degree	university
project's	projects	projects
project	project	project
boy's	girl	girl
boy	her	her
attorney's	judge	counsel
attorney	attorney	attorney
area's	located	the
area	area	area
council's	councils	council's
council	council	council
artist's	artists	artists
artist	art	paintings
doctor's	her	daleks
doctor	doctor	doctors
governor's	senate	senate
governor	council	governor
book's	published	published
book	book	book
today's	the	the
today	published	in
system's	systems	systems
system	system	system
council's	councils	committees
council	council	council
state's	state's	legislature
state	state	state
son's	daughter	heir
son	her	his
museum's	art	museum's
museum	railway	museum
child's	her	her
child	railway	parents
family's	genus	his
family	railway	town
band's	album	band's
band	album	tracks
book's	books	fiction
book	railway	book
council's	councils	councils
council	council	council
man's	her	feeling
man	his	him
everyone's	you	something
everyone	buildings	him
world's	championships	bronze
world	largest	largest
market's	markets	markets
market	station	affiliate
state's	state's	it
state	state	state
month's	chart	chart
month	olympics	one-month
department's	departments	nouvelle-aquitaine
department	olympics	department
family's	genus	love
family	olympics	moved
patient's	patients	patient's
patient	olympics	patients
husband's	non-families	living
husband	her	wife
night's	morning	live
night	midsummer	night
club's	league	league
club	club	club
judge's	court	court
judge	court's	judge
town's	village	area
town	town	town
tonight's	show	my
tonight	!align="left	!align="right
board's	committee	committee
board	board	board
dollar's	currency	currency
dollar	!align="left	!align="right
summer's	olympics	men's
summer	love	album
party's	democratic	socialist
party	party	party
hospital's	hospitals	hospitals
hospital	systems	hospital
husband's	non-families	9.0
husband	her	her
woman's	her	her
woman	systems	women
state's	state's	state's
state	state	state
show's	aired	airing
show	show	show
mayor's	elected	president
mayor	him	police
agency's	agencies	agencies
agency	agency	agency
show's	aired	television
show	episode	episode
station's	railway	railway
station	radio	news
area's	located	areas
area	area	area
building's	buildings	building's
building	married	building
life's	that	that
life	married	actress
company's	companies	customers
company	married	company
union's	soviet	unions
union	married	union
school's	schools	students
school	married	school
church's	chapel	cathedral
church	church	churches
author's	writer	writer
author	information	information
night's	saturday	saturday
night	networks	midsummer
driver's	drivers	lap
driver	system	drivers
jury's	verdict	verdict
jury	!align="left	valid
district's	village	districts
district	school	school
summer's	olympics	the
summer	writer	singer
state's	state's	the
state	state	state
son's	daughter	his
son	her	father
everyone's	that	that
everyone	writer	she
country's	countries	the
country	government	government
board's	committee	trustees
board	she	board
industry's	industries	sectors
industry	industry	industry
mother's	father	her
mother	her	her
commission's	committee	recommendations
commission	commission	commission
nation's	nations	the
nation	legislation	national
couple's	her	her
couple	john	married
project's	projects	projects
project	project	project
patient's	patients	mental
patient	patients	patients
family's	genus	endemic
family	john	william
district's	!align="left	!align="right
district	the	million
nation's	!align="left	!align="left
nation	the	event
station's	!align="left	!align="right
station	broadcast	broadcast
club's	!align="left	!align="right
club	season	season
son's	!align="left	!align="right
son	her	her
tonight's	show	network's
tonight	!align="left	!align="left
country's	countries	the
country	government	republic
community's	communities	communities
community	community	community
father's	mother	his
father	father	son
administration's	government	government
administration	president	president
mayor's	elected	legislature
mayor	played	football
girl's	her	she's
girl	played	girl
community's	communities	communities
community	played	community
department's	departments	departments
department	played	division
family's	genus	genus
family	played	played
boy's	!align="left	!align="right
boy	morning	her
film's	!align="left	!align="right
film	film	film
wife's	!align="left	!align="right
wife	her	her
family's	!align="left	!align="right
family	morning	her
program's	!align="left	!align="right
program	sunday	show
region's	!align="left	!align="right
region	currency	currency
month's	!align="left	!align="right
month	currency	dollars
bank's	!align="left	!align="right
bank	currency	currency
play's	!align="left	!align="right
play	currency	show's
union's	!align="left	!align="left
union	currency	currency
returned	he	born
return	can	can
returns	located	born
return	him	him
returned	he	he
returns	are	located
determined	in	the
determine	can	can
determines	of	of
determine	can	determine
determined	he	senate
determines	can	formula_1
ensured	in	appointed
ensure	can	can
ensures	of	of
ensure	ensure	ensure
ensured	he	personnel
ensures	are	formula_1
decided	he	born
decide	can	can
decides	a	a
decide	him	him
decided	he	him
decides	can	can
ended	in	september
end	can	can
ends	located	located
end	could	him
ended	he	again
ends	are	occurs
supported	government	war
support	support	support
supports	supported	supports
support	support	support
supported	were	64
supports	support	supports
raised	18	raised
raise	raise	raise
raises	raising	raising
raise	raise	raise
raised	non-families	median
raises	raising	raising
opened	24	24
open	closed	closed
opens	is	is
open	room	room
opened	18	debut
opens	railway	shopping
continued	were	continued
continue	to	to
continues	to	to
continue	road	road
continued	25	households
continues	because	continue
studied	studies	studied
study	university	taught
studies	studies	studies
study	study	study
studied	university	university
studies	studying	studying
proved	husband	his
prove	are	can
proves	a	that
prove	that	prove
proved	husband	someone
proves	is	is
helped	him	husband
help	are	can
helps	her	her
help	can	can
helped	to	to
helps	is	programs
called	was	married
call	are	are
calls	calls	calls
call	that	that
called	were	someone
calls	is	is
considered	husband	that
consider	are	are
considers	is	is
consider	that	that
considered	were	someone
considers	is	is
asked	husband	him
ask	can	if
asks	her	her
ask	tells	tells
asked	tells	tells
asks	is	will
provided	provides	provided
provide	provide	provide
provides	provides	provides
provide	provide	provide
provided	provide	provide
provides	provide	provide
eliminated	reduce	eliminated
eliminate	round	losing
eliminates	reduce	prevent
eliminate	reduce	reduce
eliminated	for	required
eliminates	round	round
thought	i'm	i'm
think	that	that
thinks	really	he's
think	you	you
thought	you	you
thinks	that	that
showed	aired	aired
show	be	can
shows	episode	episode
show	show	show
showed	show	show
shows	finds	can
took	took	took
take	take	take
takes	him	him
take	take	take
took	took	took
takes	her	when
looked	his	his
look	something	something
looks	looks	looks
look	you	you
looked	she	she
looks	can	if
paid	paid	paid
pay	pay	pay
pays	payment	payment
pay	pay	pay
paid	paid	paid
pays	pay	payment
remained	the	remained
remain	are	remain
remains	can	not
remain	have	been
remained	the	was
remains	is	is
bought	sell	purchase
buy	purchased	purchased
buys	sell	purchase
buy	buy	buy
bought	he	buy
buys	purchased	purchased
sought	to	to
seek	to	to
seeks	to	to
seek	to	to
sought	to	sought
seeks	seeks	seeks
produced	produces	produced
produce	produce	produce
produces	produces	produces
produce	produce	produce
produced	produce	company
produces	film	produce
thought	i	i
think	that	understand
thinks	you	it's
think	him	think
thought	he	he
thinks	that	can
understood	in	of
understand	understand	understand
understands	how	how
understand	to	think
understood	he	he
understands	can	variables
ran	at	at
run	run	run
runs	runs	runs
run	batting	innings
ran	batting	innings
runs	goes	goes
reduced	reducing	increased
reduce	reduce	reduce
reduces	reducing	reduces
reduce	reduce	reduce
reduced	reducing	increased
reduces	increases	reduces
felt	feeling	album
feel	feels	feels
feels	flowers	texture
feel	you	felt
felt	his	his
feels	flowers	feels
required	requires	using
require	must	must
requires	leaf	are
require	required	required
required	required	required
requires	leaf	plants
played	played	played
play	league	play
plays	flowers	flowers
play	played	football
played	played	footballer
plays	league	oval
happened	right	right
happen	tell	tell
happens	flowers	flowers
happen	to	we
happened	his	i
happens	flowers	flowers
had	are	are
have	were	that
has	are	glabrous
have	been	government
had	had	in
has	flowers	females
opened	in	in
open	closed	store
opens	is	is
open	you	you
opened	in	in
opens	road	road
felt	felt	felt
feel	we	feels
feels	feels	feels
feel	you	you
felt	he	he
feels	feels	feels
decided	in	in
decide	to	decides
decides	decides	decides
decide	him	him
decided	he	he
decides	decides	decides
preserved	in	historic
preserve	are	are
preserves	preservation	natural
preserve	fossils	fossils
preserved	in	in
preserves	finds	ancient
followed	in	in
follow	get	get
follows	follows	follows
follow	be	be
followed	in	in
follows	tells	begins
studied	studies	university
study	studying	studying
studies	studies	studies
study	study	study
studied	university	university
studies	studying	studies
held	held	held
hold	at	hold
holds	held	can
hold	he	he
held	university	league
holds	at	events
ended	season	season
end	him	him
ends	the	the
end	him	him
ended	end	season
ends	him	him
said	said	said
say	that	you
says	know	know
say	him	said
said	said	he
says	that	that
reduced	reducing	increased
reduce	reduce	reduce
reduces	reducing	reducing
reduce	reduce	reduce
reduced	reducing	increased
reduces	reduce	reduces
built	construction	construction
build	constructed	constructed
builds	construction	construction
build	can	using
built	the	the
builds	constructed	constructed
studied	studies	studies
study	university	studying
studies	studies	studies
study	study	study
studied	study	university
studies	professor	professor
said	said	said
say	we	you
says	asks	he's
say	we	i
said	i	i
says	tells	tells
developed	developing	developing
develop	systems	data
develops	developing	developing
develop	can	can
developed	develop	development
develops	software	develops
reduced	reducing	increased
reduce	can	can
reduces	reducing	reducing
reduce	increases	increases
reduced	reduce	increased
reduces	reducing	reduces
extended	extended	west
extend	can	can
extends	extends	extends
extend	extending	extending
extended	located	located
extends	can	formula_1
ensured	security	review
ensure	ensure	ensure
ensures	ensuring	requires
ensure	ensure	ensure
ensured	ensure	ensure
ensures	ensure	ensure
decided	decided	decided
decide	to	to
decides	decides	decides
decide	him	him
decided	him	him
decides	to	to
preserved	preservation	forest
preserve	are	are
preserves	conservation	conservation
preserve	preserve	preserve
preserved	fossils	preserved
preserves	are	contains
saved	his	his
save	get	get
saves	tells	tells
save	get	scoreless
saved	strikeouts	strikeouts
saves	tells	tells
earned	earned	earned
earn	earning	earning
earns	earning	earning
earn	money	earn
earned	leader	earned
earns	earning	earning
paid	paid	paid
pay	pay	pay
pays	paid	payment
pay	pay	pay
paid	pay	pay
pays	pay	payment
learned	learned	learned
learn	to	learn
learns	learning	learning
learn	her	him
learned	tells	son
learns	learning	learning
accommodated	building	brick
accommodate	accommodate	accommodate
accommodates	seating	seating
accommodate	personnel	personnel
accommodated	occupied	houses
accommodates	accommodate	accommodate
saw	i	i
see	would	would
sees	can	can
see	him	him
saw	him	him
sees	season	game
tried	tries	to
try	to	to
tries	tries	tries
try	try	try
tried	try	to
tries	him	tries
learned	that	that
learn	learn	learn
learns	tells	tells
learn	learn	learn
learned	reveals	relationship
learns	her	her
followed	be	be
follow	their	their
follows	her	her
follow	example	example
followed	example	formula_1
follows	her	her
found	that	that
find	species	have
finds	tells	tells
find	find	find
found	find	evidence
finds	species	her
turned	the	the
turn	her	her
turns	turns	turns
turn	how	continues
turned	curves	curves
turns	her	her
provided	provides	provides
provide	provide	provide
provides	provides	provides
provide	provide	provide
provided	provide	provide
provides	provide	provides
improved	improving	improving
improve	improve	improve
improves	improving	improving
improve	improve	improve
improved	improved	improved
improves	improve	improve
required	requires	requires
require	necessary	necessary
requires	requires	requires
require	require	required
required	required	required
requires	require	require
had	are	are
have	were	were
has	are	are
have	have	have
had	been	been
has	were	someone
sold	sold	sold
sell	selling	sales
sells	selling	selling
sell	sell	sell
sold	selling	sold
sells	selling	selling
met	species	northern
meet	her	friends
meets	meets	meets
meet	meet	meet
met	species	north
meets	her	tells
needed	species	are
need	to	to
needs	can	does
need	need	need
needed	are	are
needs	decides	wants
gave	species	are
give	him	him
gives	her	her
give	if	give
gave	species	species
gives	her	asks
worked	species	studies
work	she	she
works	works	works
work	work	work
worked	species	of
works	her	she
avoided	species	occurs
avoid	avoid	avoid
avoids	prevent	him
avoid	be	can
avoided	species	habitats
avoids	tells	him
helped	him	used
help	to	to
helps	her	tells
help	to	to
helped	used	used
helps	helping	her
raised	raised	raised
raise	raise	raise
raises	raising	her
raise	to	raise
raised	development	raised
raises	raise	her
began	began	began
begin	to	to
begins	begins	begins
begin	to	to
began	used	highway
begins	her	her
built	built	built
build	constructed	construction
builds	built	constructed
build	provide	build
built	design	built
builds	constructed	building
recognized	recognized	recognized
recognize	organizations	organizations
recognizes	recognizes	recognizes
recognize	recognize	recognize
recognized	development	recognized
recognizes	recognizes	recognizes
knew	you	he
know	that	we
knows	you	love
know	know	you
knew	tells	tells
knows	that	feel
made	league	made
make	make	someone
makes	making	making
make	make	make
made	season	make
makes	or	or
included	including	including
include	includes	can
includes	such	such
include	the	the
included	games	park
includes	such	such
avoided	league	against
avoid	avoid	can
avoids	prevent	prevent
avoid	that	can
avoided	season	but
avoids	avoid	avoid
reduced	reducing	increased
reduce	reduce	can
reduces	reducing	reducing
reduce	increases	reduce
reduced	reducing	reduced
reduces	increased	cells
met	met	met
meet	that	that
meets	meets	met
meet	tells	tells
met	tells	tells
meets	poems	poems
needed	needed	needed
need	can	can
needs	can	can
need	need	need
needed	job	job
needs	can	can
liked	born	named
like	that	really
likes	such	such
like	him	get
liked	producer	steve
likes	really	anything
reduced	reducing	increased
reduce	increased	can
reduces	reducing	reducing
reduce	increases	increases
reduced	increases	reduce
reduces	increased	reducing
served	served	served
serve	serving	of
serves	served	served
serve	school	school
served	served	served
serves	serving	of
made	made	made
make	make	make
makes	making	makes
make	make	make
made	make	make
makes	or	or
used	used	used
use	use	use
uses	used	using
use	using	used
used	used	used
uses	use	use
saved	her	her
save	save	save
saves	her	tells
save	save	save
saved	kills	kills
saves	save	save
took	him	took
take	take	take
takes	him	her
take	him	him
took	her	her
takes	at	at
found	her	her
find	species	species
finds	tells	tells
find	her	him
found	her	her
finds	species	species
knew	me	me
know	know	know
knows	tells	tells
know	that	you
knew	that	that
knows	tells	tells
proved	that	that
prove	to	be
proves	realizes	realizes
prove	not	proved
proved	proved	proved
proves	asks	realizes
joined	joined	joined
join	club	he
joins	asks	arrives
join	river	river
joined	river	west
joins	club	she
opened	at	at
open	railway	station
opens	park	opens
open	the	the
opened	the	the
opens	railway	store
went	him	went
go	his	go
goes	tells	tells
go	to	to
went	he	he
goes	her	her
returned	his	after
return	he	he
returns	his	his
return	decides	decides
returned	her	her
returns	he	he
discussed	stated	stated
discuss	theory	fundamental
discusses	tells	tells
discuss	philosophical	philosophical
discussed	stated	political
discusses	theory	theory
wanted	you	you
want	want	want
wants	you	her
want	know	know
wanted	her	her
wants	wants	wants
sought	sought	sought
seek	to	to
seeks	to	to
seek	to	to
sought	sought	sought
seeks	to	seeks
reduced	reducing	reducing
reduce	increased	increases
reduces	reducing	reducing
reduce	increases	increases
reduced	reducing	reducing
reduces	increased	reduce
called	first	first
call	that	that
calls	calls	calls
call	that	call
called	against	against
calls	is	is
felt	felt	felt
feel	feel	feel
feels	feels	feels
feel	you	you
felt	his	his
feels	feels	feels
discussed	in	the
discuss	that	that
discusses	questions	questions
discuss	that	that
discussed	against	political
discusses	how	specific
thought	i	i
think	that	that
thinks	really	it's
think	you	know
